tradeNo,subTradeNo,shopCode
1114528194581859516,1114528194581859516,AntaTBOB
1106167490665968191,1106167490665968191,AntaTBOB
1056407104233686921,1056407104233686921,AntaTBOB
1101951521933300516,1101951521933300516,AntaTBOB
599127622332678394,599127622332678394,AntaTBOB
599188166737736695,599188166738736695,AntaTBOB
599188166737736695,599188166739736695,AntaTBOB
1106504290847571107,1106504290847571107,AntaTBOB
1112447619847311346,1112447619847311346,AntaTBOB
1108133539005111791,1108133539006111791,AntaTBOB
1108133539005111791,1108133539007111791,AntaTBOB
1104359906564876830,1104359906564876830,AntaTBOB
1122158210416202757,1122158210416202757,AntaTBOB
1115825697417554347,1115825697417554347,AntaTBOB
598721925991507693,598721925991507693,AntaTBOB
1117224001318966966,1117224001318966966,AntaTBOB
1111075043322921237,1111075043322921237,AntaTBOB
1117983555613307639,1117983555613307639,AntaTBOB
1115330112510037752,1115330112510037752,AntaTBOB
1115213536706513975,1115213536706513975,AntaTBOB
1137413729179287410,1137413729179287410,AntaTBOB
1111894624157066640,1111894624157066640,AntaTBOB
599649668996427594,599649668996427594,AntaTBOB
1117585024061003090,1117585024061003090,AntaTBOB
1107283523004363557,1107283523004363557,AntaTBOB
1100404416465995122,1100404416465995122,AntaTBOB
1127726946671612215,1127726946671612215,AntaTBOB
1106706147662140853,1106706147662140853,AntaTBOB
1105100737563266852,1105100737563266852,AntaTBOB
1119998818503467409,1119998818503467409,AntaTBOB
1124163043402307406,1124163043402307406,AntaTBOB
1121527489058658179,1121527489058658179,AntaTBOB
1115986752205647957,1115986752205647957,AntaTBOB
1122164419030862514,1122164419030862514,AntaTBOB
1114744227079720310,1114744227079720310,AntaTBOB
1113567650158790145,1113567650158790145,AntaTBOB
1100785376154283355,1100785376155283355,AntaTBOB
1100785376154283355,1100785376156283355,AntaTBOB
1100785376154283355,1100785376157283355,AntaTBOB
1100785376154283355,1100785376158283355,AntaTBOB
1137111747009449464,1137111747009449464,AntaTBOB
1124371331888826609,1124371331888826609,AntaTBOB
599153764067529794,599153764069529794,AntaTBOB
1106392034117827685,1106392034117827685,AntaTBOB
1054374304289686921,1054374304289686921,AntaTBOB
1129231554346619176,1129231554346619176,AntaTBOB
1117197122717094787,1117197122717094787,AntaTBOB
1118785088774086476,1118785088774086476,AntaTBOB
600194566327840298,600194566327840298,AntaTBOB
1105476960815542944,1105476960816542944,AntaTBOB
1105476960815542944,1105476960817542944,AntaTBOB
1105476960815542944,1105476960818542944,AntaTBOB
1101867778571456381,1101867778571456381,AntaTBOB
1117606082636900476,1117606082637900476,AntaTBOB
1117606082636900476,1117606082638900476,AntaTBOB
1117606082636900476,1117606082639900476,AntaTBOB
1123777731751539484,1123777731751539484,AntaTBOB
1121334721269047317,1121334721269047317,AntaTBOB
1118404994052351588,1118404994052351588,AntaTBOB
1120505603868545356,1120505603868545356,AntaTBOB
1103071872865027462,1103071872865027462,AntaTBOB
1113694176576389472,1113694176576389472,AntaTBOB
1110824481845519310,1110824481846519310,AntaTBOB
1110824481845519310,1110824481847519310,AntaTBOB
1137068386622811226,1137068386622811226,AntaTBOB
1135658816897236793,1135658816897236793,AntaTBOB
1104637280191026987,1104637280191026987,AntaTBOB
1116785827154299521,1116785827154299521,AntaTBOB
1088139265778140335,1088139265778140335,AntaTBOB
606993743402996503,606993743402996503,AntaTBOB
1104815232305236214,1104815232305236214,AntaTBOB
564549926345657296,564549926345657296,AntaTBOB
1105210178788782075,1105210178788782075,AntaTBOB
1120846307733801509,1120846307733801509,AntaTBOB
1117973987143672716,1117973987143672716,AntaTBOB
1112460386471925608,1112460386471925608,AntaTBOB
1120075907772026173,1120075907773026173,AntaTBOB
1120075907772026173,1120075907774026173,AntaTBOB
1112353440326833191,1112353440327833191,AntaTBOB
1112353440326833191,1112353440328833191,AntaTBOB
599854085694772896,599854085694772896,AntaTBOB
1102509985833087662,1102509985833087662,AntaTBOB
1107368130872756332,1107368130872756332,AntaTBOB
1116146401070015885,1116146401070015885,AntaTBOB
608911215327728101,608911215327728101,AntaTBOB
1098376641726845380,1098376641726845380,AntaTBOB
1120110530889473907,1120110530890473907,AntaTBOB
1120110530889473907,1120110530891473907,AntaTBOB
1120110530889473907,1120110530892473907,AntaTBOB
1120110530889473907,1120110530893473907,AntaTBOB
1100836609529519387,1100836609529519387,AntaTBOB
1104835649417543934,1104835649417543934,AntaTBOB
1112392064224453237,1112392064224453237,AntaTBOB
607729294650227500,607729294650227500,AntaTBOB
609392015846315205,609392015846315205,AntaTBOB
678175395340310545,678175395341310545,AntaTBOB
678175395340310545,678175395342310545,AntaTBOB
1114004897302526607,1114004897302526607,AntaTBOB
1106208290029836268,1106208290029836268,AntaTBOB
1121850913766252655,1121850913766252655,AntaTBOB
1118240353781407922,1118240353783407922,AntaTBOB
1115049731589319955,1115049731589319955,AntaTBOB
1123170371480286853,1123170371480286853,AntaTBOB
1105560736937622613,1105560736937622613,AntaTBOB
1101429185413910246,1101429185413910246,AntaTBOB
1114524962448989560,1114524962448989560,AntaTBOB
1075043041469640256,1075043041469640256,AntaTBOB
1110899074684978037,1110899074684978037,AntaTBOB
1135069952292978673,1135069952292978673,AntaTBOB
1093281185261884115,1093281185263884115,AntaTBOB
1093281185261884115,1093281185266884115,AntaTBOB
1115539200818885660,1115539200818885660,AntaTBOB
1112428803508986134,1112428803508986134,AntaTBOB
1113692545429798182,1113692545429798182,AntaTBOB
1136005792141138533,1136005792141138533,AntaTBOB
1103017857768032516,1103017857768032516,AntaTBOB
1110337056406269136,1110337056407269136,AntaTBOB
1110337056406269136,1110337056408269136,AntaTBOB
609093964307732502,609093964307732502,AntaTBOB
1106425634650527838,1106425634650527838,AntaTBOB
1119099714290643026,1119099714290643026,AntaTBOB
1115727457329806729,1115727457329806729,AntaTBOB
1121925698906676625,1121925698906676625,AntaTBOB
1103992163922997920,1103992163922997920,AntaTBOB
1133104736169844261,1133104736169844261,AntaTBOB
1104892769732242985,1104892769732242985,AntaTBOB
1105430851332406681,1105430851332406681,AntaTBOB
1121193442811903168,1121193442812903168,AntaTBOB
1121193442811903168,1121193442813903168,AntaTBOB
1104178435777621966,1104178435777621966,AntaTBOB
1114462307740011863,1114462307740011863,AntaTBOB
607742125993788900,607742125993788900,AntaTBOB
1100042563884091854,1100042563884091854,AntaTBOB
1116527520990175714,1116527520990175714,AntaTBOB
1110834817767771320,1110834817767771320,AntaTBOB
609230254716413904,609230254716413904,AntaTBOB
1110814401146484082,1110814401148484082,AntaTBOB
1121623362564455279,1121623362564455279,AntaTBOB
1058249347180221232,1058249347180221232,AntaTBOB
1118725027497013757,1118725027497013757,AntaTBOB
1127356707302407307,1127356707302407307,AntaTBOB
608436623563902700,608436623563902700,AntaTBOB
1110552224670554535,1110552224671554535,AntaTBOB
1110552224670554535,1110552224672554535,AntaTBOB
1101626755121703274,1101626755121703274,AntaTBOB
1110909313681790236,1110909313681790236,AntaTBOB
1129491843916106485,1129491843916106485,AntaTBOB
1121463393490819181,1121463393490819181,AntaTBOB
1123332001554249073,1123332001554249073,AntaTBOB
1128875106142419032,1128875106142419032,AntaTBOB
607133359136050304,607133359138050304,AntaTBOB
1121127203665290715,1121127203665290715,AntaTBOB
906181379288123262,906181379289123262,AntaTBOB
906181379288123262,906181379290123262,AntaTBOB
906181379288123262,906181379291123262,AntaTBOB
906181379288123262,906181379292123262,AntaTBOB
1103685729335513349,1103685729335513349,AntaTBOB
1111058946097441265,1111058946097441265,AntaTBOB
1102107553028451372,1102107553028451372,AntaTBOB
1105616064352097491,1105616064355097491,AntaTBOB
1105891136072014817,1105891136072014817,AntaTBOB
1116629763576790644,1116629763576790644,AntaTBOB
1105728001566005440,1105728001567005440,AntaTBOB
1105728001566005440,1105728001568005440,AntaTBOB
1105728001566005440,1105728001569005440,AntaTBOB
1105728001566005440,1105728001570005440,AntaTBOB
1107548417790764669,1107548417790764669,AntaTBOB
1105028001318595141,1105028001318595141,AntaTBOB
1119742371577422435,1119742371578422435,AntaTBOB
1119742371577422435,1119742371579422435,AntaTBOB
1119742371577422435,1119742371580422435,AntaTBOB
1120880288902975682,1120880288903975682,AntaTBOB
1117683072439236874,1117683072439236874,AntaTBOB
1122652928737998944,1122652928737998944,AntaTBOB
1110889185009578789,1110889185010578789,AntaTBOB
1110889185009578789,1110889185011578789,AntaTBOB
1121336866016463831,1121336866017463831,AntaTBOB
1121336866016463831,1121336866018463831,AntaTBOB
1121336866016463831,1121336866019463831,AntaTBOB
1121336866016463831,1121336866020463831,AntaTBOB
1121336866016463831,1121336866021463831,AntaTBOB
1107498432305076289,1107498432305076289,AntaTBOB
1033561121755166434,1033561121755166434,AntaTBOB
1112399139214169439,1112399139214169439,AntaTBOB
1040344290115145782,1040344290116145782,AntaTBOB
1040344290115145782,1040344290117145782,AntaTBOB
1040344290115145782,1040344290118145782,AntaTBOB
1128512450784584029,1128512450784584029,AntaTBOB
598736708127765794,598736708127765794,AntaTBOB
1105508930999557429,1105508930999557429,AntaTBOB
1101948611283398885,1101948611283398885,AntaTBOB
1105031840420384770,1105031840420384770,AntaTBOB
1116443651082668387,1116443651082668387,AntaTBOB
1121566915577223087,1121566915577223087,AntaTBOB
1115800993152468420,1115800993152468420,AntaTBOB
1111679106290801231,1111679106290801231,AntaTBOB
1111500867356975686,1111500867356975686,AntaTBOB
1118420003094211088,1118420003094211088,AntaTBOB
1116565027696958720,1116565027696958720,AntaTBOB
1113643905249898926,1113643905249898926,AntaTBOB
1123408000349693558,1123408000349693558,AntaTBOB
1127403169437383949,1127403169437383949,AntaTBOB
598920516944295197,598920516944295197,AntaTBOB
608233644050819005,608233644050819005,AntaTBOB
1121897856901438878,1121897856901438878,AntaTBOB
1076715681723670572,1076715681723670572,AntaTBOB
1117214529172081877,1117214529173081877,AntaTBOB
1105661537386117584,1105661537386117584,AntaTBOB
1125170978487268932,1125170978487268932,AntaTBOB
1114332897153972883,1114332897154972883,AntaTBOB
1114332897153972883,1114332897155972883,AntaTBOB
1093014978123017164,1093014978123017164,AntaTBOB
1104425760738593780,1104425760738593780,AntaTBOB
1113074369470088474,1113074369470088474,AntaTBOB
1117312224665812570,1117312224665812570,AntaTBOB
1103969603049425761,1103969603049425761,AntaTBOB
1102388961150476925,1102388961150476925,AntaTBOB
1105520160326407917,1105520160326407917,AntaTBOB
1111629728576355177,1111629728576355177,AntaTBOB
1129487937068003222,1129487937068003222,AntaTBOB
1122909954637481540,1122909954638481540,AntaTBOB
1122909954637481540,1122909954639481540,AntaTBOB
1101196002937799122,1101196002937799122,AntaTBOB
598674500709198299,598674500710198299,AntaTBOB
598674500709198299,598674500711198299,AntaTBOB
1101595649227368222,1101595649227368222,AntaTBOB
609452174649907404,609452174649907404,AntaTBOB
1109696545967206416,1109696545967206416,AntaTBOB
1111606369602595035,1111606369602595035,AntaTBOB
608009133820396405,608009133820396405,AntaTBOB
1086104451083113839,1086104451083113839,AntaTBOB
609441484259008102,609441484259008102,AntaTBOB
1120046818218251940,1120046818219251940,AntaTBOB
1120046818218251940,1120046818220251940,AntaTBOB
1104506243396937834,1104506243396937834,AntaTBOB
1111116323761222175,1111116323761222175,AntaTBOB
1086570785003375754,1086570785003375754,AntaTBOB
1106284354508125274,1106284354508125274,AntaTBOB
1119874819127679746,1119874819128679746,AntaTBOB
1119874819127679746,1119874819129679746,AntaTBOB
1119874819127679746,1119874819130679746,AntaTBOB
1120451232985247607,1120451232985247607,AntaTBOB
1137445762273026871,1137445762273026871,AntaTBOB
598768612517917094,598768612517917094,AntaTBOB
1104816032515257577,1104816032516257577,AntaTBOB
1104816032515257577,1104816032517257577,AntaTBOB
1086927104223112861,1086927104223112861,AntaTBOB
1115984354448368478,1115984354448368478,AntaTBOB
1120149122077354375,1120149122077354375,AntaTBOB
1121708546980634252,1121708546980634252,AntaTBOB
1104367264300783973,1104367264300783973,AntaTBOB
1101207842530209353,1101207842530209353,AntaTBOB
1106185953705796911,1106185953705796911,AntaTBOB
1103202785299267044,1103202785299267044,AntaTBOB
1100012321652410869,1100012321652410869,AntaTBOB
599290951452285599,599290951452285599,AntaTBOB
1120946049070328786,1120946049070328786,AntaTBOB
1104293538267327151,1104293538268327151,AntaTBOB
1104293538267327151,1104293538269327151,AntaTBOB
1124105890938429712,1124105890938429712,AntaTBOB
1105173281124889011,1105173281124889011,AntaTBOB
1105757057788249906,1105757057788249906,AntaTBOB
1122024194080223906,1122024194080223906,AntaTBOB
1115828770037284154,1115828770040284154,AntaTBOB
1080341891529608972,1080341891530608972,AntaTBOB
1080341891529608972,1080341891531608972,AntaTBOB
1112243777181007630,1112243777181007630,AntaTBOB
1121952225285663545,1121952225285663545,AntaTBOB
1107250626549665834,1107250626549665834,AntaTBOB
1115269411594633670,1115269411594633670,AntaTBOB
599833255298178598,599833255298178598,AntaTBOB
1110798625407097806,1110798625407097806,AntaTBOB
1124217280042578785,1124217280042578785,AntaTBOB
1078096129824520680,1078096129824520680,AntaTBOB
1111230945103725627,1111230945103725627,AntaTBOB
598657989050344496,598657989050344496,AntaTBOB
1110466176460001740,1110466176460001740,AntaTBOB
1121437538976154773,1121437538976154773,AntaTBOB
1118485315012674839,1118485315012674839,AntaTBOB
1121844227456928864,1121844227456928864,AntaTBOB
1119621600678371439,1119621600678371439,AntaTBOB
1103941826233269961,1103941826233269961,AntaTBOB
1101694016288951737,1101694016288951737,AntaTBOB
1116142562356501519,1116142562356501519,AntaTBOB
1136146468000220475,1136146468000220475,AntaTBOB
1107418434864528183,1107418434864528183,AntaTBOB
1102494433353986823,1102494433353986823,AntaTBOB
1109514915541420342,1109514915541420342,AntaTBOB
1107980577977985175,1107980577977985175,AntaTBOB
1089546691443290936,1089546691443290936,AntaTBOB
1104163426567773424,1104163426568773424,AntaTBOB
1104163426567773424,1104163426569773424,AntaTBOB
1111863907211331378,1111863907211331378,AntaTBOB
1121151619552233827,1121151619552233827,AntaTBOB
1116513153463542243,1116513153463542243,AntaTBOB
1117772322725118361,1117772322725118361,AntaTBOB
607596205757496801,607596205757496801,AntaTBOB
1103024867165618834,1103024867165618834,AntaTBOB
607960174888264800,607960174889264800,AntaTBOB
607960174888264800,607960174890264800,AntaTBOB
1102819905581323009,1102819905582323009,AntaTBOB
1102819905581323009,1102819905583323009,AntaTBOB
1102819905581323009,1102819905584323009,AntaTBOB
1112980611925594569,1112980611926594569,AntaTBOB
1112980611925594569,1112980611927594569,AntaTBOB
599542694867864998,599542694867864998,AntaTBOB
1118983747118543323,1118983747118543323,AntaTBOB
1106310945148721369,1106310945148721369,AntaTBOB
1110250752581021541,1110250752581021541,AntaTBOB
1112738401017337419,1112738401017337419,AntaTBOB
1105964771225629412,1105964771225629412,AntaTBOB
1105500097903671567,1105500097903671567,AntaTBOB
599840198532190998,599840198533190998,AntaTBOB
599840198532190998,599840198534190998,AntaTBOB
1112287520913198706,1112287520913198706,AntaTBOB
1107161763962987369,1107161763962987369,AntaTBOB
